Mqtt Timestamp, Unity Timestamp, Angle
"17:12:01.996670","17:12:02.420748","-145"
"17:12:02.093867","17:12:02.544417","-145"
"17:12:02.145774","17:12:02.544417","-145"
"17:12:02.196234","17:12:02.652129","-145"
"17:12:02.244250","17:12:02.704988","-145"
"17:12:02.313795","17:12:02.798737","-145"
"17:12:02.364651","17:12:02.853591","-145"
"17:12:02.418808","17:12:02.853591","-145"
"17:12:02.471965","17:12:02.953324","-145"
"17:12:02.547233","17:12:02.999202","-145"
"17:12:02.608873","17:12:03.062034","-145"
"17:12:02.666302","17:12:03.119879","-145"
"17:12:02.726107","17:12:03.179720","-145"
"17:12:02.775426","17:12:03.287431","-145"
"17:12:02.888022","17:12:03.350263","-145"
"17:12:02.984150","17:12:03.398135","-145"
"17:12:03.060918","17:12:03.547746","-145"
"17:12:03.120381","17:12:03.547746","-145"
"17:12:03.170601","17:12:03.608583","-145"
"17:12:03.215592","17:12:03.655458","-145"
"17:12:03.252332","17:12:03.655458","-145"
"17:12:03.293285","17:12:03.702333","-145"
"17:12:03.333979","17:12:03.833981","-145"
"17:12:03.369765","17:12:03.833981","-145"
"17:12:03.406065","17:12:03.833981","-145"
"17:12:03.448143","17:12:03.892824","-145"
"17:12:03.490769","17:12:04.011507","-145"
"17:12:03.529028","17:12:04.011507","-145"
"17:12:03.566389","17:12:04.011507","-145"
"17:12:03.606512","17:12:04.061373","-145"
"17:12:03.647850","17:12:04.152132","-145"
"17:12:03.690861","17:12:04.685211","-145"
"17:12:03.734433","17:12:04.685211","-170"
"17:12:03.763590","17:12:04.685211","-285"
"17:12:03.793301","17:12:04.685211","-440"
"17:12:03.822281","17:12:04.685211","-615"
"17:12:03.852631","17:12:04.685211","-790"
"17:12:03.887004","17:12:04.685211","-960"
"17:12:03.915995","17:12:04.685211","-1050"
"17:12:03.945599","17:12:04.685211","-1090"
"17:12:03.974889","17:12:04.685211","-1095"
"17:12:04.004436","17:12:04.685211","-1095"
"17:12:04.033810","17:12:04.685211","-1095"
"17:12:04.063351","17:12:04.685211","-1095"
"17:12:04.092934","17:12:04.686208","-1095"
"17:12:04.131321","17:12:04.686208","-1095"
"17:12:04.169773","17:12:04.686208","-1095"
"17:12:04.198956","17:12:04.686208","-1095"
"17:12:04.228587","17:12:04.696182","-1095"
"17:12:04.270920","17:12:04.710144","-1090"
"17:12:04.315631","17:12:04.799905","-1080"
"17:12:04.352421","17:12:04.857750","-1065"
