value_wrist,value_elbow,timestamp
809.0,0.0,12:08:14.105907
809.0,0.0,12:08:14.107067
809.0,0.0,12:08:14.108218
809.0,0.0,12:08:14.109369
809.0,0.0,12:08:14.110527
809.0,0.0,12:08:14.111685
809.0,0.0,12:08:14.112842
809.0,0.0,12:08:14.113994
809.0,0.0,12:08:14.115149
809.0,0.0,12:08:14.116345
809.0,0.0,12:08:14.117533
809.0,0.0,12:08:14.118715
809.0,0.0,12:08:14.119899
809.0,0.0,12:08:14.121080
809.0,0.0,12:08:14.122267
809.0,0.0,12:08:14.123449
809.0,0.0,12:08:14.124632
809.0,0.0,12:08:14.125852
809.0,0.0,12:08:14.127039
809.0,0.0,12:08:14.128221
809.0,0.0,12:08:14.129406
809.0,0.0,12:08:14.130590
809.0,0.0,12:08:14.131768
809.0,0.0,12:08:14.132942
809.0,0.0,12:08:14.134121
809.0,0.0,12:08:14.135297
809.0,0.0,12:08:14.136489
809.0,0.0,12:08:14.137674
809.0,0.0,12:08:14.138857
809.0,0.0,12:08:14.140039
809.0,0.0,12:08:14.141218
809.0,0.0,12:08:14.142393
809.0,0.0,12:08:14.143569
809.0,0.0,12:08:14.144744
809.0,0.0,12:08:14.145936
809.0,0.0,12:08:14.147123
809.0,0.0,12:08:14.148304
809.0,0.0,12:08:14.149484
809.0,0.0,12:08:14.150663
809.0,0.0,12:08:14.151842
809.0,0.0,12:08:14.153017
809.0,0.0,12:08:14.154191
809.0,0.0,12:08:14.155372
809.0,0.0,12:08:14.156571
809.0,0.0,12:08:14.157759
809.0,0.0,12:08:14.158940
809.0,0.0,12:08:14.160119
809.0,0.0,12:08:14.161296
809.0,0.0,12:08:14.162473
809.0,0.0,12:08:14.163650
809.0,0.0,12:08:14.164830
809.0,0.0,12:08:14.166024
809.0,0.0,12:08:14.167208
809.0,0.0,12:08:14.168387
809.0,0.0,12:08:14.169564
809.0,0.0,12:08:14.170741
809.0,0.0,12:08:14.171918
809.0,0.0,12:08:14.173097
809.0,0.0,12:08:14.174274
809.0,0.0,12:08:14.175453
809.0,0.0,12:08:14.176649
809.0,0.0,12:08:14.177831
809.0,0.0,12:08:14.179008
809.0,0.0,12:08:14.180183
809.0,0.0,12:08:14.181360
809.0,0.0,12:08:14.182537
809.0,0.0,12:08:14.183714
809.0,0.0,12:08:14.184892
809.0,0.0,12:08:14.186114
809.0,0.0,12:08:14.187297
809.0,0.0,12:08:14.188474
809.0,0.0,12:08:14.189651
809.0,0.0,12:08:14.190830
809.0,0.0,12:08:14.192010
809.0,0.0,12:08:14.193190
809.0,0.0,12:08:14.194368
809.0,0.0,12:08:14.195548
809.0,0.0,12:08:14.196886
809.0,0.0,12:08:14.198069
809.0,0.0,12:08:14.199244
809.0,0.0,12:08:14.200425
809.0,0.0,12:08:14.201603
809.0,0.0,12:08:14.202780
809.0,0.0,12:08:14.203958
809.0,0.0,12:08:14.205131
809.0,0.0,12:08:14.206324
809.0,0.0,12:08:14.207507
809.0,0.0,12:08:14.208686
809.0,0.0,12:08:14.209868
809.0,0.0,12:08:14.211046
809.0,0.0,12:08:14.212224
809.0,0.0,12:08:14.213398
809.0,0.0,12:08:14.214576
