value_wrist,value_elbow,timestamp
0.0,-25.0,00:11:35.498617
0.0,-28.0,00:11:35.534406
0.0,-31.5,00:11:35.571029
0.0,-35.0,00:11:35.607104
0.0,-38.0,00:11:35.643000
0.0,-41.0,00:11:35.679764
0.0,-44.0,00:11:35.716503
0.0,-47.0,00:11:35.752434
0.0,-50.0,00:11:35.789562
0.0,-53.0,00:11:35.825286
0.0,-55.5,00:11:35.862214
0.0,-58.0,00:11:35.897969
0.0,-60.0,00:11:35.933810
0.0,-62.0,00:11:35.970162
0.0,-64.0,00:11:36.008080
0.0,-65.0,00:11:36.043839
0.0,-66.0,00:11:36.080454
0.0,-67.0,00:11:36.117937
0.0,-68.0,00:11:36.153783
0.0,-69.0,00:11:36.194627
0.0,-70.0,00:11:36.248518
0.0,-71.0,00:11:36.285329
0.0,-72.0,00:11:36.321508
0.0,-72.5,00:11:36.358121
0.0,-73.5,00:11:36.395444
0.0,-75.0,00:11:36.444249
0.0,-76.0,00:11:36.480680
0.0,-78.0,00:11:36.518964
0.0,-79.0,00:11:36.554971
0.0,-81.0,00:11:36.592589
0.0,-82.5,00:11:36.631531
0.0,-84.0,00:11:36.668145
0.0,-86.0,00:11:36.708746
0.0,-88.0,00:11:36.747440
0.0,-90.5,00:11:36.798374
0.0,-92.5,00:11:36.840105
0.0,-95.0,00:11:36.888762
0.0,-97.0,00:11:36.924474
0.0,-99.0,00:11:36.961388
0.0,-100.5,00:11:36.997941
0.0,-102.0,00:11:37.035054
0.0,-104.0,00:11:37.071388
0.0,-105.0,00:11:37.107166
0.0,-107.0,00:11:37.143477
0.0,-108.0,00:11:37.179401
0.0,-109.0,00:11:37.215342
0.0,-110.0,00:11:37.253675
0.0,-110.0,00:11:37.297134
0.0,-110.0,00:11:37.333011
0.0,-110.0,00:11:37.369660
0.0,-110.0,00:11:37.405596
0.0,-110.0,00:11:37.441713
0.0,-110.0,00:11:37.477816
0.0,-110.0,00:11:37.515555
0.0,-110.0,00:11:37.553167
0.0,-110.0,00:11:37.600935
0.0,-110.0,00:11:37.648698
0.0,-110.0,00:11:37.684462
0.0,-110.0,00:11:37.732698
0.0,-110.0,00:11:37.768638
0.0,-110.0,00:11:37.805046
0.0,-110.0,00:11:37.841040
0.0,-110.0,00:11:37.881904
0.0,-110.0,00:11:37.927271
0.0,-110.0,00:11:37.971182
0.0,-109.5,00:11:38.008594
0.0,-109.0,00:11:38.045034
0.0,-108.0,00:11:38.083507
0.0,-106.5,00:11:38.119232
0.0,-105.0,00:11:38.155371
0.0,-103.0,00:11:38.201460
0.0,-100.5,00:11:38.237157
0.0,-98.0,00:11:38.274247
0.0,-96.0,00:11:38.310086
0.0,-93.0,00:11:38.351639
0.0,-90.5,00:11:38.387662
0.0,-87.0,00:11:38.434136
0.0,-83.0,00:11:38.485309
0.0,-78.0,00:11:38.552371
0.0,-74.0,00:11:38.610665
0.0,-69.5,00:11:38.670382
0.0,-65.0,00:11:38.730379
0.0,-61.0,00:11:38.792819
0.0,-57.5,00:11:38.850455
0.0,-54.5,00:11:38.902368
0.0,-51.0,00:11:38.974136
0.0,-47.0,00:11:39.050367
0.0,-43.0,00:11:39.125527
0.0,-40.0,00:11:39.190281
0.0,-37.0,00:11:39.267482
0.0,-34.0,00:11:39.323987
0.0,-32.0,00:11:39.374381
0.0,-29.5,00:11:39.430927
